month,pathway,beneficial,flow_mgd,beneficial_fraction,total_system_flow_mgd,valid_days,source_ids,source_locators,scientific_boundary
2018-03-01,Percolation recharge,True,0.0,0.7444526651721074,33.32217854853846,27,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-03-01,Salt River discharge,False,8.512276821306541,0.7444526651721074,33.32217854853846,27,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-08-01,91st Ave / Palo Verde,True,5.5588874404722945,0.9998744569673358,33.24004029993814,21,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-08-01,Aquifer recharge,True,9.101871828036703,0.9998744569673358,33.24004029993814,21,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-08-01,Baseline sewer return,False,0.0,0.9998744569673358,33.24004029993814,21,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-08-01,East Maricopa Floodway,False,0.0,0.9998744569673358,33.24004029993814,21,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-08-01,GRIC exchange,True,7.457479239023961,0.9998744569673358,33.24004029993814,21,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-08-01,Local reuse,True,0.0,0.9998744569673358,33.24004029993814,21,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-08-01,Percolation recharge,True,0.0,0.9998744569673358,33.24004029993814,21,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-08-01,Salt River discharge,False,0.0040269114605872,0.9998744569673358,33.24004029993814,21,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-09-01,91st Ave / Palo Verde,True,5.3037602536541755,0.9991960274999324,33.12652589773747,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-09-01,Aquifer recharge,True,8.546112760393708,0.9991960274999324,33.12652589773747,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-09-01,Baseline sewer return,False,0.0,0.9991960274999324,33.12652589773747,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-09-01,East Maricopa Floodway,False,0.0,0.9991960274999324,33.12652589773747,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
